57	8888888888882	2000-01-01 00:00:00	0.00	0.00	0.00	0.01	0.00	2018-07-26 09:50:21	2018-07-26 09:50:21	\N	\N	\N	\N	\N	----------	0	CAL/TEST	2018-07-25 09:50:00.07
58	8888888888882	2000-01-01 00:00:00	15.72	2.44	4.86	4.85	0.00	2018-07-26 09:50:59	2018-07-26 09:50:59	\N	\N	\N	\N	\N	----------	0	CAL/TEST	2018-07-25 09:51:00.056
59	8888888888882	2000-01-01 00:00:00	16.02	2.49	4.97	4.95	0.00	2018-07-26 09:51:41	2018-07-26 09:51:41	\N	\N	\N	\N	\N	----------	0	CAL/TEST	2018-07-25 09:52:00.071
60	8888888888882	2000-01-01 00:00:00	16.04	2.50	4.99	4.89	0.00	2018-07-26 09:52:23	2018-07-26 09:52:23	\N	\N	\N	\N	\N	----------	0	CAL/TEST	2018-07-25 09:52:00.086
61	8888888888883	2000-01-01 00:00:00	19.98	2.55	5.06	4.83	0.00	2018-07-26 09:53:41	2018-07-26 09:53:41	\N	\N	\N	\N	\N	----------	0	CAL/TEST	2018-07-25 09:54:00.084
62	8888888888883	2000-01-01 00:00:00	19.98	2.54	5.05	4.82	0.00	2018-07-26 09:54:40	2018-07-26 09:54:40	\N	\N	\N	\N	\N	----------	0	CAL/TEST	2018-07-25 09:55:00.068
63	8888888888883	2000-01-01 00:00:00	20.00	2.53	5.03	4.88	0.00	2018-07-26 09:55:35	2018-07-26 09:55:35	\N	\N	\N	\N	\N	----------	0	CAL/TEST	2018-07-25 09:56:00.068
64	8888888888881	2000-01-01 00:00:00	17.08	1.28	2.54	2.59	0.00	2018-07-26 09:56:39	2018-07-26 09:56:39	\N	\N	\N	\N	\N	----------	0	CAL/TEST	2018-07-25 09:57:00.073
65	8888888888881	2000-01-01 00:00:00	16.98	1.24	2.47	2.47	0.00	2018-07-26 09:57:26	2018-07-26 09:57:26	\N	\N	\N	\N	\N	----------	0	CAL/TEST	2018-07-25 09:57:00.084
66	8888888888881	2000-01-01 00:00:00	17.00	1.23	2.44	2.48	0.00	2018-07-26 09:58:29	2018-07-26 09:58:29	\N	\N	\N	\N	\N	----------	0	CAL/TEST	2018-07-25 09:59:00.076
67	8888888888881	2000-01-01 00:00:00	17.00	1.24	2.46	2.51	0.00	2018-07-26 09:59:14	2018-07-26 09:59:14	\N	\N	\N	\N	\N	----------	0	CAL/TEST	2018-07-25 09:59:00.086
68	8888888888883	2000-01-01 00:00:00	18.74	1.08	5.61	2.84	0.00	2018-07-26 10:00:50	2018-07-26 10:00:50	\N	\N	\N	\N	\N	----------	0	CAL/TEST	2018-07-25 10:01:00.079
69	8888888888883	2000-01-01 00:00:00	18.76	1.05	5.52	2.92	0.00	2018-07-26 10:01:41	2018-07-26 10:01:41	\N	\N	\N	\N	\N	----------	0	CAL/TEST	2018-07-25 10:02:00.069
70	8888888888883	2000-01-01 00:00:00	18.76	1.07	5.62	2.85	0.00	2018-07-26 10:02:33	2018-07-26 10:02:33	\N	\N	\N	\N	\N	----------	0	CAL/TEST	2018-07-25 10:03:00.074
71	8888888888883	2000-01-01 00:00:00	15.38	1.53	6.09	2.12	0.00	2018-07-26 10:03:41	2018-07-26 10:03:41	\N	\N	\N	\N	\N	----------	0	CAL/TEST	2018-07-25 10:04:00.067
72	8888888888883	2000-01-01 00:00:00	15.30	1.57	6.22	1.95	0.00	2018-07-26 10:04:30	2018-07-26 10:04:30	\N	\N	\N	\N	\N	----------	0	CAL/TEST	2018-07-25 10:05:00.065
73	8888888888883	2000-01-01 00:00:00	15.32	1.55	6.17	1.98	0.00	2018-07-26 10:05:18	2018-07-26 10:05:18	\N	\N	\N	\N	\N	----------	0	CAL/TEST	2018-07-25 10:05:00.074
74	8888888888883	2000-01-01 00:00:00	19.16	1.83	4.08	1.56	0.00	2018-07-26 10:06:29	2018-07-26 10:06:29	\N	\N	\N	\N	\N	----------	0	CAL/TEST	2018-07-25 10:07:00.067
75	8888888888883	2000-01-01 00:00:00	19.24	1.87	4.11	1.56	0.00	2018-07-26 10:07:21	2018-07-26 10:07:21	\N	\N	\N	\N	\N	----------	0	CAL/TEST	2018-07-25 10:07:00.08
76	8888888888883	2000-01-01 00:00:00	19.24	1.88	4.13	1.52	0.00	2018-07-26 10:08:11	2018-07-26 10:08:11	\N	\N	\N	\N	\N	----------	0	CAL/TEST	2018-07-25 10:08:00.076
77	8888888888883	2000-01-01 00:00:00	17.32	0.74	4.68	2.56	0.00	2018-07-26 10:09:48	2018-07-26 10:09:48	\N	\N	\N	\N	\N	----------	0	CAL/TEST	2018-07-25 10:10:00.085
78	8888888888883	2000-01-01 00:00:00	17.26	0.74	4.81	2.57	0.00	2018-07-26 10:10:37	2018-07-26 10:10:37	\N	\N	\N	\N	\N	----------	0	CAL/TEST	2018-07-25 10:11:00.068
79	8888888888883	2000-01-01 00:00:00	17.26	0.73	4.76	2.61	0.00	2018-07-26 10:11:29	2018-07-26 10:11:29	\N	\N	\N	\N	\N	----------	0	CAL/TEST	2018-07-25 10:12:00.069
80	8888888888881	2000-01-01 00:00:00	16.98	1.22	2.47	2.56	0.00	2018-07-26 10:12:36	2018-07-26 10:12:36	\N	\N	\N	\N	\N	----------	0	CAL/TEST	2018-07-25 10:13:00.062
81	8888888888881	2000-01-01 00:00:00	16.96	1.22	2.42	2.49	0.00	2018-07-26 10:13:21	2018-07-26 10:13:21	\N	\N	\N	\N	\N	----------	0	CAL/TEST	2018-07-25 10:13:00.073
82	8888888888881	2000-01-01 00:00:00	16.96	1.23	2.43	2.60	0.00	2018-07-26 10:14:19	2018-07-26 10:14:19	\N	\N	\N	\N	\N	----------	0	CAL/TEST	2018-07-25 10:14:00.067
83	8888888888881	2000-01-01 00:00:00	16.98	1.23	2.43	2.47	0.00	2018-07-26 10:15:05	2018-07-26 10:15:05	\N	\N	\N	\N	\N	----------	0	CAL/TEST	2018-07-25 10:15:00.07
84	8888888888882	2000-01-01 00:00:00	0.38	0.02	0.04	0.13	0.00	2018-07-26 10:16:03	2018-07-26 10:16:03	\N	\N	\N	\N	\N	----------	0	CAL/TEST	2018-07-25 10:16:00.059
85	8888888888882	2000-01-01 00:00:00	-0.02	0.00	0.00	-0.01	0.00	2018-07-26 10:16:43	2018-07-26 10:16:43	\N	\N	\N	\N	\N	----------	0	CAL/TEST	2018-07-25 10:17:00.088
86	8888888888882	2000-01-01 00:00:00	0.00	0.00	0.01	0.01	0.00	2018-07-26 10:17:24	2018-07-26 10:17:24	\N	\N	\N	\N	\N	----------	0	CAL/TEST	2018-07-25 10:17:00.097
87	8888888888882	2000-01-01 00:00:00	15.76	2.44	4.87	4.78	0.00	2018-07-26 10:18:03	2018-07-26 10:18:03	\N	\N	\N	\N	\N	----------	0	CAL/TEST	2018-07-25 10:18:00.079
88	8888888888882	2000-01-01 00:00:00	16.02	2.49	4.99	4.87	0.00	2018-07-26 10:18:44	2018-07-26 10:18:44	\N	\N	\N	\N	\N	----------	0	CAL/TEST	2018-07-25 10:19:00.068
89	8888888888882	2000-01-01 00:00:00	16.04	2.50	5.00	4.93	0.00	2018-07-26 10:19:27	2018-07-26 10:19:27	\N	\N	\N	\N	\N	----------	0	CAL/TEST	2018-07-25 10:19:00.079
90	8888888888883	2000-01-01 00:00:00	19.96	2.51	4.98	4.95	0.00	2018-07-26 10:20:36	2018-07-26 10:20:36	\N	\N	\N	\N	\N	----------	0	CAL/TEST	2018-07-25 10:21:00.072
91	8888888888883	2000-01-01 00:00:00	19.98	2.55	5.02	4.93	0.00	2018-07-26 10:21:37	2018-07-26 10:21:37	\N	\N	\N	\N	\N	----------	0	CAL/TEST	2018-07-25 10:22:00.079
92	8888888888883	2000-01-01 00:00:00	20.00	2.51	4.98	4.94	0.00	2018-07-26 10:22:32	2018-07-26 10:22:32	\N	\N	\N	\N	\N	----------	0	CAL/TEST	2018-07-25 10:23:00.083
93	8888888888883	2000-01-01 00:00:00	19.22	1.91	4.17	1.54	0.00	2018-07-26 10:23:44	2018-07-26 10:23:44	\N	\N	\N	\N	\N	----------	0	CAL/TEST	2018-07-25 10:24:00.067
