9918755207111	2018-07-31 08:21:31	\N	12.10	13.70	\N	\N	\N	2018-07-31 08:21:31	-----	1	\N	2018-07-30 08:31:00.095
9918755222114	2018-07-31 08:18:29	\N	11.10	12.20	\N	\N	\N	2018-07-31 08:18:29	-----	1	\N	2018-07-30 08:27:00.089
9918775274117	2018-07-31 08:38:48	\N	16.60	17.60	\N	\N	\N	2018-07-31 08:38:48	-----	1	\N	2018-07-30 08:48:00.092
9918755201119	2018-07-31 08:20:27	\N	8.20	9.50	\N	\N	\N	2018-07-31 08:20:27	-----	1	\N	2018-07-30 08:30:00.089
9918775285113	2018-07-31 08:23:41	\N	11.00	12.20	\N	\N	\N	2018-07-31 08:23:41	-----	1	\N	2018-07-30 08:33:00.082
9918775278115	2018-07-31 08:24:50	\N	10.20	11.10	\N	\N	\N	2018-07-31 08:24:50	-----	1	\N	2018-07-30 08:34:00.091
9918775283119	2018-07-31 08:26:56	\N	12.30	13.10	\N	\N	\N	2018-07-31 08:26:56	-----	1	\N	2018-07-30 08:36:00.088
9918775275114	2018-07-31 08:27:59	\N	8.60	9.40	\N	\N	\N	2018-07-31 08:27:59	-----	1	\N	2018-07-30 08:37:00.096
9918775286110	2018-07-31 08:29:04	\N	14.40	15.40	\N	\N	\N	2018-07-31 08:29:04	-----	1	\N	2018-07-30 08:38:00.076
9918775279112	2018-07-31 08:30:16	\N	11.80	12.70	\N	\N	\N	2018-07-31 08:30:16	-----	1	\N	2018-07-30 08:39:00.078
9918795296113	2018-07-31 08:31:17	\N	15.20	16.30	\N	\N	\N	2018-07-31 08:31:17	-----	1	\N	2018-07-30 08:40:00.084
9918775268116	2018-07-31 08:32:21	\N	8.90	9.70	\N	\N	\N	2018-07-31 08:32:21	-----	1	\N	2018-07-30 08:41:00.089
9918775265115	2018-07-31 08:34:13	\N	16.30	17.40	\N	\N	\N	2018-07-31 08:34:13	-----	1	\N	2018-07-30 08:42:00.088
9918795298117	2018-07-31 08:34:42	\N	15.40	16.70	\N	\N	\N	2018-07-31 08:34:42	-----	1	\N	2018-07-30 08:44:00.087
9918775284116	2018-07-31 08:35:34	\N	16.90	17.90	\N	\N	\N	2018-07-31 08:35:34	-----	1	\N	2018-07-30 08:45:00.072
9918775277118	2018-07-31 08:36:38	\N	15.10	16.00	\N	\N	\N	2018-07-31 08:36:38	-----	1	\N	2018-07-30 08:46:00.098
9918765242119	2018-07-31 09:14:04	\N	10.60	12.20	\N	\N	\N	2018-07-31 09:14:04	-----	1	\N	2018-07-30 09:23:00.096
9918755214119	2018-07-31 08:59:30	\N	11.10	12.20	\N	\N	\N	2018-07-31 08:59:30	-----	1	\N	2018-07-30 09:11:00.086
9918775276111	2018-07-31 08:42:03	\N	14.10	15.30	\N	\N	\N	2018-07-31 08:42:03	-----	1	\N	2018-07-30 08:51:00.086
9918765235111	2018-07-31 10:26:00	\N	8.40	9.40	\N	\N	\N	2018-07-31 10:26:00	-----	1	\N	2018-07-30 10:34:00.098
9918775281115	2018-07-31 08:43:15	\N	12.40	13.10	\N	\N	\N	2018-07-31 08:43:15	-----	1	\N	2018-07-30 08:53:00.085
9918755219114	2018-07-31 09:00:30	\N	11.30	12.40	\N	\N	\N	2018-07-31 09:00:30	-----	1	\N	2018-07-30 09:12:00.092
9918775269113	2018-07-31 08:44:17	\N	15.80	16.90	\N	\N	\N	2018-07-31 08:44:17	-----	1	\N	2018-07-30 08:54:00.07
9918765245110	2018-07-31 09:15:06	\N	13.00	13.70	\N	\N	\N	2018-07-31 09:15:06	-----	1	\N	2018-07-30 09:24:00.093
9918795297110	2018-07-31 08:45:20	\N	13.80	14.90	\N	\N	\N	2018-07-31 08:45:20	-----	1	\N	2018-07-30 08:55:00.096
9918755215116	2018-07-31 09:01:38	\N	9.40	10.30	\N	\N	\N	2018-07-31 09:01:38	-----	1	\N	2018-07-30 09:13:00.08
9918775264118	2018-07-31 08:46:23	\N	13.70	14.90	\N	\N	\N	2018-07-31 08:46:23	-----	1	\N	2018-07-30 08:56:00.08
9918765243116	2018-07-31 09:16:17	\N	17.90	20.20	\N	\N	\N	2018-07-31 09:16:17	-----	1	\N	2018-07-30 09:25:00.078
9918404215115	2018-07-31 08:47:38	\N	9.10	10.40	\N	\N	\N	2018-07-31 08:47:38	-----	1	\N	2018-07-30 08:57:00.076
9918752338115	2018-07-31 09:02:40	\N	15.70	16.80	\N	\N	\N	2018-07-31 09:02:40	-----	1	\N	2018-07-30 09:14:00.085
9918795300117	2018-07-31 08:48:35	\N	19.40	20.70	\N	\N	\N	2018-07-31 08:48:35	-----	1	\N	2018-07-30 08:58:00.078
9918755203113	2018-07-31 09:17:30	\N	12.00	13.30	\N	\N	\N	2018-07-31 09:17:30	-----	1	\N	2018-07-30 09:26:00.075
9918785292118	2018-07-31 08:49:41	\N	14.50	15.80	\N	\N	\N	2018-07-31 08:49:41	-----	1	\N	2018-07-30 08:59:00.092
9918752337118	2018-07-31 09:18:21	\N	14.50	15.70	\N	\N	\N	2018-07-31 09:18:21	-----	1	\N	2018-07-30 09:27:00.068
9918795299114	2018-07-31 08:50:41	\N	12.30	13.50	\N	\N	\N	2018-07-31 08:50:41	-----	1	\N	2018-07-30 09:00:00.074
9918765233117	2018-07-31 09:03:46	\N	13.50	15.20	\N	\N	\N	2018-07-31 09:03:46	-----	1	\N	2018-07-30 09:15:00.076
9918785291111	2018-07-31 08:51:46	\N	16.60	18.20	\N	\N	\N	2018-07-31 08:51:46	-----	1	\N	2018-07-30 09:01:00.088
9918785294112	2018-07-31 08:52:52	\N	19.40	21.00	\N	\N	\N	2018-07-31 08:52:52	-----	1	\N	2018-07-30 09:02:00.083
9918765239119	2018-07-31 10:18:57	\N	13.50	15.10	\N	\N	\N	2018-07-31 10:18:57	-----	1	\N	2018-07-30 10:25:00.072
9918755208118	2018-07-31 09:19:25	\N	9.80	11.10	\N	\N	\N	2018-07-31 09:19:25	-----	1	\N	2018-07-30 09:28:00.072
9918795303118	2018-07-31 08:54:04	\N	13.70	14.70	\N	\N	\N	2018-07-31 08:54:04	-----	1	\N	2018-07-30 09:03:00.095
9918765240115	2018-07-31 10:22:02	\N	10.00	11.40	\N	\N	\N	2018-07-31 10:22:02	-----	1	\N	2018-07-30 10:30:00.091
