V003	5	9924702244115	2024-07-30 08:33:34	2024-07-31 09:19:34.924
V003	11	9924702228115	2024-07-30 08:27:59	2024-07-31 09:19:34.924
V003	17	9924712269115	2024-07-30 07:46:43	2024-07-31 09:19:34.924
V003	24	9924702210110	2024-07-30 08:21:02	2024-07-31 09:19:34.924
V003	30	9924712264110	2024-07-30 08:12:09	2024-07-31 09:19:34.924
V003	36	9924732293114	2024-07-30 09:58:52	2024-07-31 09:19:34.924
V004	1	9924732290113	2024-07-30 09:59:56	2024-07-31 09:39:31.634
V004	2	9924732290113	2024-07-30 09:59:56	2024-07-31 09:39:31.634
V004	3	9924732290113	2024-07-30 09:59:56	2024-07-31 09:39:31.634
V004	4	9924775244111	2024-07-30 07:48:49	2024-07-31 09:39:31.634
V004	5	9924775244111	2024-07-30 07:48:49	2024-07-31 09:39:31.634
V004	6	9924775244111	2024-07-30 07:48:49	2024-07-31 09:39:31.634
V004	7	9924712251110	2024-07-30 07:47:50	2024-07-31 10:05:35.202
V004	8	9924712251110	2024-07-30 07:47:50	2024-07-31 10:05:35.202
V004	9	9924712251110	2024-07-30 07:47:50	2024-07-31 10:05:35.202
V004	10	9924702215115	2024-07-30 08:22:49	2024-07-31 10:05:35.202
V004	11	9924702215115	2024-07-30 08:22:49	2024-07-31 10:05:35.202
V004	12	9924702215115	2024-07-30 08:22:49	2024-07-31 10:05:35.202
V004	13	9924712260112	2024-07-30 08:13:04	2024-07-31 10:05:35.202
V004	14	9924712260112	2024-07-30 08:13:04	2024-07-31 10:05:35.202
V004	15	9924712260112	2024-07-30 08:13:04	2024-07-31 10:05:35.202
V004	16	9924765231114	2024-07-30 09:54:07	2024-07-31 10:05:35.202
V004	17	9924765231114	2024-07-30 09:54:07	2024-07-31 10:05:35.202
V004	18	9924765231114	2024-07-30 09:54:07	2024-07-31 10:05:35.202
V004	19	9924765240116	2024-07-30 09:53:00	2024-07-31 10:05:35.202
V004	20	9924765240116	2024-07-30 09:53:00	2024-07-31 10:05:35.202
V004	21	9924765240116	2024-07-30 09:53:00	2024-07-31 10:05:35.202
V004	22	9924712257112	2024-07-30 08:19:37	2024-07-31 10:05:35.202
V004	23	9924712257112	2024-07-30 08:19:37	2024-07-31 10:05:35.202
V004	24	9924712257112	2024-07-30 08:19:37	2024-07-31 10:05:35.202
V004	25	9924712249117	2024-07-30 08:10:52	2024-07-31 10:05:35.202
V004	26	9924712249117	2024-07-30 08:10:52	2024-07-31 10:05:35.202
V004	27	9924712249117	2024-07-30 08:10:52	2024-07-31 10:05:35.202
V004	28	9924702230118	2024-07-30 08:23:50	2024-07-31 10:05:35.202
V004	29	9924702230118	2024-07-30 08:23:50	2024-07-31 10:05:35.202
V004	30	9924702230118	2024-07-30 08:23:50	2024-07-31 10:05:35.202
V004	31	9924712263113	2024-07-30 08:20:08	2024-07-31 10:05:35.202
V004	32	9924712263113	2024-07-30 08:20:08	2024-07-31 10:05:35.202
V004	33	9924712263113	2024-07-30 08:20:08	2024-07-31 10:05:35.202
V004	34	9924712259116	2024-07-30 07:49:58	2024-07-31 10:05:35.202
V004	35	9924712259116	2024-07-30 07:49:58	2024-07-31 10:05:35.202
V004	36	9924712259116	2024-07-30 07:49:58	2024-07-31 10:05:35.202
V005	1	9924775249116	2024-07-30 09:45:20	2024-07-31 10:05:35.202
V005	2	9924775249116	2024-07-30 09:45:20	2024-07-31 10:05:35.202
V005	3	9924775249116	2024-07-30 09:45:20	2024-07-31 10:05:35.202
V005	4	9924775248119	2024-07-30 09:41:58	2024-07-31 10:05:35.202
V005	5	9924775248119	2024-07-30 09:41:58	2024-07-31 10:05:35.202
V005	6	9924775248119	2024-07-30 09:41:58	2024-07-31 10:05:35.202
V005	7	9924742304114	2024-07-30 09:34:22	2024-07-31 10:05:35.202
V005	8	9924742304114	2024-07-30 09:34:22	2024-07-31 10:05:35.202
V005	9	9924742304114	2024-07-30 09:34:22	2024-07-31 10:05:35.202
V005	10	9924702232112	2024-07-30 08:22:17	2024-07-31 10:05:35.202
V005	11	9924702232112	2024-07-30 08:22:17	2024-07-31 10:05:35.202
V005	12	9924702232112	2024-07-30 08:22:17	2024-07-31 10:05:35.202
V005	13	9924775246115	2024-07-30 07:51:43	2024-07-31 10:05:35.202
V005	14	9924775246115	2024-07-30 07:51:43	2024-07-31 10:05:35.202
V005	15	9924775246115	2024-07-30 07:51:43	2024-07-31 10:05:35.202
V005	16	9924722274116	2024-07-30 08:15:13	2024-07-31 10:05:35.202
V005	17	9924722274116	2024-07-30 08:15:13	2024-07-31 10:05:35.202
V005	18	9924722274116	2024-07-30 08:15:13	2024-07-31 10:05:35.202
V005	19	9924722270118	2024-07-30 08:14:07	2024-07-31 10:05:35.202
V005	20	9924722270118	2024-07-30 08:14:07	2024-07-31 10:05:35.202
V005	21	9924722270118	2024-07-30 08:14:07	2024-07-31 10:05:35.202
V005	22	9924702218116	2024-07-30 08:21:40	2024-07-31 10:05:35.202
V005	23	9924702218116	2024-07-30 08:21:40	2024-07-31 10:05:35.202
V005	24	9924702218116	2024-07-30 08:21:40	2024-07-31 10:05:35.202
V005	25	9924712254111	2024-07-30 09:33:20	2024-07-31 10:05:35.202
V005	26	9924712254111	2024-07-30 09:33:20	2024-07-31 10:05:35.202
V005	27	9924712254111	2024-07-30 09:33:20	2024-07-31 10:05:35.202
V005	28	9924404201119	2024-07-30 09:39:46	2024-07-31 10:05:35.202
V005	29	9924404201119	2024-07-30 09:39:46	2024-07-31 10:05:35.202
V005	30	9924404201119	2024-07-30 09:39:46	2024-07-31 10:05:35.202
V005	31	9924742296112	2024-07-30 07:53:17	2024-07-31 10:05:35.202
V005	32	9924742296112	2024-07-30 07:53:17	2024-07-31 10:05:35.202
V005	33	9924742296112	2024-07-30 07:53:17	2024-07-31 10:05:35.202
V005	34	9924732292117	2024-07-30 09:57:10	2024-07-31 10:05:35.202
V005	35	9924732292117	2024-07-30 09:57:10	2024-07-31 10:05:35.202
V005	36	9924732292117	2024-07-30 09:57:10	2024-07-31 10:05:35.202
V006	1	9924765229111	2024-07-30 11:38:13	2024-07-31 10:05:35.202
V006	2	9924765229111	2024-07-30 11:38:13	2024-07-31 10:05:35.202
V006	3	9924765229111	2024-07-30 11:38:13	2024-07-31 10:05:35.202
V006	4	9924775251119	2024-07-30 09:41:05	2024-07-31 10:05:35.202
V006	5	9924775251119	2024-07-30 09:41:05	2024-07-31 10:05:35.202
V006	6	9924775251119	2024-07-30 09:41:05	2024-07-31 10:05:35.202
V006	7	9924775256114	2024-07-30 07:41:45	2024-07-31 10:05:35.202
V006	8	9924775256114	2024-07-30 07:41:45	2024-07-31 10:05:35.202
V006	9	9924775256114	2024-07-30 07:41:45	2024-07-31 10:05:35.202
V006	11	9924812330111	2024-07-30 09:21:13	2024-07-31 10:31:52.036
V006	12	9924812330111	2024-07-30 09:21:13	2024-07-31 10:31:52.036
V006	13	9924702205116	2024-07-30 08:59:33	2024-07-31 10:31:52.036
V006	15	9924702205116	2024-07-30 08:59:33	2024-07-31 10:31:52.036
V006	16	9924722271115	2024-07-30 09:24:29	2024-07-31 10:31:52.036
V006	17	9924722271115	2024-07-30 09:24:29	2024-07-31 10:31:52.036
V006	18	9924722271115	2024-07-30 09:24:29	2024-07-31 10:31:52.036
V006	19	9924742299113	2024-07-30 08:06:28	2024-07-31 10:31:52.036
V006	21	9924742299113	2024-07-30 08:06:28	2024-07-31 10:31:52.036
V006	22	9924732284112	2024-07-30 09:20:10	2024-07-31 10:31:52.036
V006	10	9924812330111	2024-07-30 09:21:13	2024-07-31 10:31:52.036
V006	14	9924702205116	2024-07-30 08:59:33	2024-07-31 10:31:52.036
V006	20	9924742299113	2024-07-30 08:06:28	2024-07-31 10:31:52.036
V006	23	9924732284112	2024-07-30 09:20:10	2024-07-31 10:31:52.036
V006	24	9924732284112	2024-07-30 09:20:10	2024-07-31 10:31:52.036
V006	25	9924702241114	2024-07-30 09:01:54	2024-07-31 10:31:52.036
V006	26	9924702241114	2024-07-30 09:01:54	2024-07-31 10:31:52.036
V006	27	9924702241114	2024-07-30 09:01:54	2024-07-31 10:31:52.036
V006	28	9924702235113	2024-07-30 08:55:16	2024-07-31 10:31:52.036
V006	29	9924702235113	2024-07-30 08:55:16	2024-07-31 10:31:52.036
V006	30	9924702235113	2024-07-30 08:55:16	2024-07-31 10:31:52.036
V006	31	9924812329115	2024-07-30 09:23:22	2024-07-31 10:31:52.036
V006	32	9924812329115	2024-07-30 09:23:22	2024-07-31 10:31:52.036
V006	33	9924812329115	2024-07-30 09:23:22	2024-07-31 10:31:52.036
V006	34	9924775252116	2024-07-30 09:38:42	2024-07-31 10:31:52.036
V006	35	9924775252116	2024-07-30 09:38:42	2024-07-31 10:31:52.036
V006	36	9924775252116	2024-07-30 09:38:42	2024-07-31 10:31:52.036
V007	1	9924712256115	2024-07-30 08:08:33	2024-07-31 10:31:52.036
V007	2	9924712256115	2024-07-30 08:08:33	2024-07-31 10:31:52.036
V007	3	9924712256115	2024-07-30 08:08:33	2024-07-31 10:31:52.036
V007	4	9924712253114	2024-07-30 09:19:05	2024-07-31 10:31:52.036
V007	5	9924712253114	2024-07-30 09:19:05	2024-07-31 10:31:52.036
V007	6	9924712253114	2024-07-30 09:19:05	2024-07-31 10:31:52.036
V007	7	9924722276110	2024-07-30 09:16:57	2024-07-31 10:31:52.036
V007	8	9924722276110	2024-07-30 09:16:57	2024-07-31 10:31:52.036
V007	9	9924722276110	2024-07-30 09:16:57	2024-07-31 10:31:52.036
V007	10	9924702240117	2024-07-30 08:53:14	2024-07-31 10:31:52.036
V007	11	9924702240117	2024-07-30 08:53:14	2024-07-31 10:31:52.036
V007	12	9924702240117	2024-07-30 08:53:14	2024-07-31 10:31:52.036
V007	13	9924702224117	2024-07-30 08:25:52	2024-07-31 10:31:52.036
V007	14	9924702224117	2024-07-30 08:25:52	2024-07-31 10:31:52.036
V007	15	9924702224117	2024-07-30 08:25:52	2024-07-31 10:31:52.036
V007	16	9924702225114	2024-07-30 08:32:24	2024-07-31 10:31:52.036
V007	17	9924702225114	2024-07-30 08:32:24	2024-07-31 10:31:52.036
V007	18	9924702225114	2024-07-30 08:32:24	2024-07-31 10:31:52.036
V007	19	9924712250113	2024-07-30 09:32:25	2024-07-31 10:31:52.036
V007	20	9924712250113	2024-07-30 09:32:25	2024-07-31 10:31:52.036
V007	21	9924712250113	2024-07-30 09:32:25	2024-07-31 10:31:52.036
V007	22	9924702216112	2024-07-30 09:00:39	2024-07-31 10:31:52.036
V007	23	9924702216112	2024-07-30 09:00:39	2024-07-31 10:31:52.036
V007	24	9924702216112	2024-07-30 09:00:39	2024-07-31 10:31:52.036
V007	25	9924775255117	2024-07-30 08:01:36	2024-07-31 10:31:52.036
V007	26	9924775255117	2024-07-30 08:01:36	2024-07-31 10:31:52.036
V007	27	9924775255117	2024-07-30 08:01:36	2024-07-31 10:31:52.036
V007	28	9924702221116	2024-07-30 08:54:12	2024-07-31 10:31:52.036
V007	29	9924702221116	2024-07-30 08:54:12	2024-07-31 10:31:52.036
V007	30	9924702221116	2024-07-30 08:54:12	2024-07-31 10:31:52.036
V007	31	9924812326114	2024-07-30 08:03:00	2024-07-31 10:31:52.036
V007	32	9924812326114	2024-07-30 08:03:00	2024-07-31 10:31:52.036
V007	33	9924812326114	2024-07-30 08:03:00	2024-07-31 10:31:52.036
V007	34	9924722273119	2024-07-30 08:00:05	2024-07-31 10:31:52.036
V007	35	9924722273119	2024-07-30 08:00:05	2024-07-31 10:31:52.036
V007	36	9924722273119	2024-07-30 08:00:05	2024-07-31 10:31:52.036
V008	1	9924404207111	2024-07-30 08:05:44	2024-07-31 10:31:52.036
V008	2	9924404207111	2024-07-30 08:05:44	2024-07-31 10:31:52.036
V008	3	9924404207111	2024-07-30 08:05:44	2024-07-31 10:31:52.036
V008	4	9924702214118	2024-07-30 09:12:46	2024-07-31 10:32:52.034
V008	5	9924702214118	2024-07-30 09:12:46	2024-07-31 10:32:52.034
V008	6	9924702214118	2024-07-30 09:12:46	2024-07-31 10:32:52.034
V008	7	9924722282111	2024-07-30 09:29:17	2024-07-31 10:32:52.034
V008	8	9924722282111	2024-07-30 09:29:17	2024-07-31 10:32:52.034
V008	9	9924722282111	2024-07-30 09:29:17	2024-07-31 10:32:52.034
V008	10	9924702206113	2024-07-30 09:06:09	2024-07-31 10:33:52.034
V008	11	9924702206113	2024-07-30 09:06:09	2024-07-31 10:33:52.034
V008	12	9924702206113	2024-07-30 09:06:09	2024-07-31 10:33:52.034
V008	13	9924732288110	2024-07-30 09:35:39	2024-07-31 10:34:52.034
V008	14	9924732288110	2024-07-30 09:35:39	2024-07-31 10:34:52.034
V008	15	9924732288110	2024-07-30 09:35:39	2024-07-31 10:34:52.034
V008	16	9924742298116	2024-07-30 08:04:46	2024-07-31 10:35:52.033
V008	17	9924742298116	2024-07-30 08:04:46	2024-07-31 10:35:52.033
V008	18	9924742298116	2024-07-30 08:04:46	2024-07-31 10:35:52.033
V008	19	9924702208117	2024-07-30 08:49:48	2024-07-31 10:36:52.034
V008	20	9924702208117	2024-07-30 08:49:48	2024-07-31 10:36:52.034
V008	21	9924702208117	2024-07-30 08:49:48	2024-07-31 10:36:52.034
V008	22	9924775254110	2024-07-30 07:57:33	2024-07-31 10:39:52.034
V008	23	9924775254110	2024-07-30 07:57:33	2024-07-31 10:39:52.034
V008	24	9924775254110	2024-07-30 07:57:33	2024-07-31 10:39:52.034
V008	25	9924404203113	2024-07-30 09:22:24	2024-07-31 10:39:52.034
V008	26	9924404203113	2024-07-30 09:22:24	2024-07-31 10:39:52.034
V008	27	9924404203113	2024-07-30 09:22:24	2024-07-31 10:39:52.034
V008	28	9924702209114	2024-07-30 09:09:18	2024-07-31 10:42:52.035
V008	29	9924702209114	2024-07-30 09:09:18	2024-07-31 10:42:52.035
V008	30	9924702209114	2024-07-30 09:09:18	2024-07-31 10:42:52.035
V008	31	9924722280117	2024-07-30 09:17:35	2024-07-31 10:42:52.035
V008	32	9924722280117	2024-07-30 09:17:35	2024-07-31 10:42:52.035
V008	33	9924722280117	2024-07-30 09:17:35	2024-07-31 10:42:52.035
V008	34	9924702237117	2024-07-30 08:56:18	2024-07-31 10:43:52.034
V008	35	9924702237117	2024-07-30 08:56:18	2024-07-31 10:43:52.034
V008	36	9924702237117	2024-07-30 08:56:18	2024-07-31 10:43:52.034
V009	1	9924712255118	2024-07-30 07:59:25	2024-07-31 10:44:52.034
V009	2	9924712255118	2024-07-30 07:59:25	2024-07-31 10:44:52.034
V009	3	9924712255118	2024-07-30 07:59:25	2024-07-31 10:44:52.034
V009	4	9924702242111	2024-07-30 09:02:51	2024-07-31 10:44:52.034
V009	5	9924702242111	2024-07-30 09:02:51	2024-07-31 10:44:52.034
V009	6	9924702242111	2024-07-30 09:02:51	2024-07-31 10:44:52.034
V009	7	9924732287113	2024-07-30 08:00:52	2024-07-31 10:45:52.034
V009	8	9924732287113	2024-07-30 08:00:52	2024-07-31 10:45:52.034
V009	9	9924732287113	2024-07-30 08:00:52	2024-07-31 10:45:52.034
V009	11	9924732283115	2024-07-30 08:09:50	2024-07-31 10:46:52.034
V009	12	9924732283115	2024-07-30 08:09:50	2024-07-31 10:46:52.034
V009	10	9924732283115	2024-07-30 08:09:50	2024-07-31 10:46:52.034
V009	13	9924775245118	2024-07-30 08:04:09	2024-07-31 10:46:52.034
V009	14	9924775245118	2024-07-30 08:04:09	2024-07-31 10:46:52.034
V009	15	9924775245118	2024-07-30 08:04:09	2024-07-31 10:46:52.034
V009	16	9924775250112	2024-07-30 07:58:15	2024-07-31 10:47:52.034
V009	17	9924775250112	2024-07-30 07:58:15	2024-07-31 10:47:52.034
V009	18	9924775250112	2024-07-30 07:58:15	2024-07-31 10:47:52.034
V009	19	9924795263116	2024-07-30 08:07:25	2024-07-31 10:48:52.036
V009	20	9924795263116	2024-07-30 08:07:25	2024-07-31 10:48:52.036
V009	21	9924795263116	2024-07-30 08:07:25	2024-07-31 10:48:52.036
V009	22	9924812328118	2024-07-30 09:25:35	2024-07-31 10:49:52.036
V009	23	9924812328118	2024-07-30 09:25:35	2024-07-31 10:49:52.036
V009	24	9924812328118	2024-07-30 09:25:35	2024-07-31 10:49:52.036
V009	25	9924722277117	2024-07-30 07:54:52	2024-07-31 10:50:52.036
V009	26	9924722277117	2024-07-30 07:54:52	2024-07-31 10:50:52.036
V009	27	9924722277117	2024-07-30 07:54:52	2024-07-31 10:50:52.036
V009	28	9924732285119	2024-07-30 09:30:05	2024-07-31 10:51:52.036
V009	29	9924732285119	2024-07-30 09:30:05	2024-07-31 10:51:52.036
V009	30	9924732285119	2024-07-30 09:30:05	2024-07-31 10:51:52.036
V009	31	9924732294111	2024-07-30 09:36:34	2024-07-31 10:52:52.036
V009	32	9924732294111	2024-07-30 09:36:34	2024-07-31 10:52:52.036
V009	33	9924732294111	2024-07-30 09:36:34	2024-07-31 10:52:52.036
V009	34	9924775253113	2024-07-30 09:15:10	2024-07-31 10:52:52.036
V009	35	9924775253113	2024-07-30 09:15:10	2024-07-31 10:52:52.036
V009	36	9924775253113	2024-07-30 09:15:10	2024-07-31 10:52:52.036
V010	2	9924722275113	2024-07-30 09:10:24	2024-07-31 10:53:52.036
V010	3	9924722275113	2024-07-30 09:10:24	2024-07-31 10:53:52.036
V010	1	9924722275113	2024-07-30 09:10:24	2024-07-31 10:54:52.036
V010	4	9924712265117	2024-07-30 09:18:07	2024-07-31 10:54:52.036
V010	5	9924712265117	2024-07-30 09:18:07	2024-07-31 10:54:52.036
V010	6	9924712265117	2024-07-30 09:18:07	2024-07-31 10:54:52.036
V010	7	9924702202115	2024-07-30 08:41:14	2024-07-31 10:56:52.037
V010	8	9924702202115	2024-07-30 08:41:14	2024-07-31 10:56:52.037
V010	9	9924702202115	2024-07-30 08:41:14	2024-07-31 10:56:52.037
V010	10	9924702245112	2024-07-30 08:47:36	2024-07-31 10:59:52.036
V010	11	9924702245112	2024-07-30 08:47:36	2024-07-31 10:59:52.036
V010	12	9924702245112	2024-07-30 08:47:36	2024-07-31 10:59:52.036
V010	13	9924702204119	2024-07-30 08:33:03	2024-07-31 11:01:52.037
V010	14	9924702204119	2024-07-30 08:33:03	2024-07-31 11:01:52.037
V010	15	9924702204119	2024-07-30 08:33:03	2024-07-31 11:01:52.037
V010	16	9924732286116	2024-07-30 09:03:52	2024-07-31 11:02:52.036
V010	17	9924732286116	2024-07-30 09:03:52	2024-07-31 11:02:52.036
V010	18	9924732286116	2024-07-30 09:03:52	2024-07-31 11:02:52.036
V010	19	9924712261119	2024-07-30 07:54:11	2024-07-31 11:03:52.036
V010	20	9924712261119	2024-07-30 07:54:11	2024-07-31 11:03:52.036
V010	21	9924712261119	2024-07-30 07:54:11	2024-07-31 11:03:52.036
V010	22	9924742306118	2024-07-30 09:37:43	2024-07-31 11:03:52.036
V010	23	9924742306118	2024-07-30 09:37:43	2024-07-31 11:03:52.036
V010	24	9924742306118	2024-07-30 09:37:43	2024-07-31 11:03:52.036
V010	25	9924712262116	2024-07-30 09:31:13	2024-07-31 11:04:52.038
V010	26	9924712262116	2024-07-30 09:31:13	2024-07-31 11:04:52.038
V010	27	9924712262116	2024-07-30 09:31:13	2024-07-31 11:04:52.038
V010	28	9924702229112	2024-07-30 08:57:23	2024-07-31 11:05:52.036
V010	29	9924702229112	2024-07-30 08:57:23	2024-07-31 11:05:52.036
V010	30	9924702229112	2024-07-30 08:57:23	2024-07-31 11:05:52.036
V010	31	9924712267111	2024-07-30 09:07:06	2024-07-31 11:06:52.036
